"","Country.Name","Region","IncomeGroup","year","CO2","GDP"
"3342","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2001,150000,240970900
"3343","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2002,140000.000596046,242517200
"3344","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2003,159999.99642372,245432900
"3345","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2004,159999.996423721,240236000
"3346","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2005,159999.996423721,250281900
"3347","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2006,140000.000596046,253541900
"3348","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2007,140000.000596046,256787200
"3349","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2008,119999.997317791,263145100
"3350","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2009,129999.995231628,280284600
"3351","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2010,109999.999403954,296944100
"3352","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2011,119999.997317791,311301600
"3353","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2012,129999.995231628,327248700
"3354","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2013,140000.000596046,317214400
"3355","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2014,140000.000596046,319271200
"3356","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2015,150000.005960464,316489900
"3357","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2016,170000.001788139,332265200
"3358","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2017,180000.007152558,366666800
"3359","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2018,170000.001788139,401932300
"3360","Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",2019,180000.007152557,412479413.362129
"3361","Moldova","Europe & Central Asia","Upper middle income",1990,30530000,3.593e+09
"3362","Moldova","Europe & Central Asia","Upper middle income",1991,24600000,3.083e+09
"3363","Moldova","Europe & Central Asia","Upper middle income",1992,20320000,8.64e+08
"3364","Moldova","Europe & Central Asia","Upper middle income",1993,17410000,1.11e+09
"3365","Moldova","Europe & Central Asia","Upper middle income",1994,14140000,1.158e+09
"3366","Moldova","Europe & Central Asia","Upper middle income",1995,12140000,1752979926
"3367","Moldova","Europe & Central Asia","Upper middle income",1996,10400000,1695122174
"3368","Moldova","Europe & Central Asia","Upper middle income",1997,9580000,1930081169
"3369","Moldova","Europe & Central Asia","Upper middle income",1998,8650000,1698717505
"3370","Moldova","Europe & Central Asia","Upper middle income",1999,7350000,1170782957
"3371","Moldova","Europe & Central Asia","Upper middle income",2000,6710000,1288429392
"3372","Moldova","Europe & Central Asia","Upper middle income",2001,7020000,1480673594
"3373","Moldova","Europe & Central Asia","Upper middle income",2002,7180000,1661818168
"3374","Moldova","Europe & Central Asia","Upper middle income",2003,7770000,1980907435
"3375","Moldova","Europe & Central Asia","Upper middle income",2004,7780000,2598249556
"3376","Moldova","Europe & Central Asia","Upper middle income",2005,8180000,2988348836
"3377","Moldova","Europe & Central Asia","Upper middle income",2006,7980000,3408244549
"3378","Moldova","Europe & Central Asia","Upper middle income",2007,8140000,4401189466
"3379","Moldova","Europe & Central Asia","Upper middle income",2008,8150000,6054849885
"3380","Moldova","Europe & Central Asia","Upper middle income",2009,7640000,5439422031
"3381","Moldova","Europe & Central Asia","Upper middle income",2010,8300000,6974982393
"3382","Moldova","Europe & Central Asia","Upper middle income",2011,8340000,8414351672
"3383","Moldova","Europe & Central Asia","Upper middle income",2012,8140000,8709138765
"3384","Moldova","Europe & Central Asia","Upper middle income",2013,7180000,9496717702
"3385","Moldova","Europe & Central Asia","Upper middle income",2014,7710000,9510198962
"3386","Moldova","Europe & Central Asia","Upper middle income",2015,8020000,7745241913
"3387","Moldova","Europe & Central Asia","Upper middle income",2016,8140000,8071469355
"3388","Moldova","Europe & Central Asia","Upper middle income",2017,8060000,9669741744
"3389","Moldova","Europe & Central Asia","Upper middle income",2018,8540000,11457443185
"3390","Moldova","Europe & Central Asia","Upper middle income",2019,8860000,11971345003
"3391","Mongolia","East Asia & Pacific","Lower middle income",1990,12970000,2560785660
"3392","Mongolia","East Asia & Pacific","Lower middle income",1991,14760000,2379018326.31579
"3393","Mongolia","East Asia & Pacific","Lower middle income",1992,12860000,1317611863.84977
"3394","Mongolia","East Asia & Pacific","Lower middle income",1993,11850000,768401634.154573
"3395","Mongolia","East Asia & Pacific","Lower middle income",1994,10320000,925817092.217484
"3396","Mongolia","East Asia & Pacific","Lower middle income",1995,10280000,1452165005.2384
"3397","Mongolia","East Asia & Pacific","Lower middle income",1996,8690000,1345719472.35883
"3398","Mongolia","East Asia & Pacific","Lower middle income",1997,8520000,1180934202.83801
"3399","Mongolia","East Asia & Pacific","Lower middle income",1998,8549999.99999999,1124440248.9783
"3400","Mongolia","East Asia & Pacific","Lower middle income",1999,8609999.99999999,1057408588.68269
"3401","Mongolia","East Asia & Pacific","Lower middle income",2000,8999999.99999999,1136896123.61298
"3402","Mongolia","East Asia & Pacific","Lower middle income",2001,8970000,1267997934.3125
"3403","Mongolia","East Asia & Pacific","Lower middle income",2002,9600000.38146972,1396555719.97409
"3404","Mongolia","East Asia & Pacific","Lower middle income",2003,9310000.41961669,1595297355.78349
"3405","Mongolia","East Asia & Pacific","Lower middle income",2004,9560000.41961669,1992066808.09598
"3406","Mongolia","East Asia & Pacific","Lower middle income",2005,11060000.4196167,2523471532.01083
"3407","Mongolia","East Asia & Pacific","Lower middle income",2006,12420000.0762939,3414055566.1138
"3408","Mongolia","East Asia & Pacific","Lower middle income",2007,13020000.4577637,4234999823.30839
"3409","Mongolia","East Asia & Pacific","Lower middle income",2008,12970000.2670288,5623216448.86852
"3410","Mongolia","East Asia & Pacific","Lower middle income",2009,13640000.3433228,4583850367.88972
"3411","Mongolia","East Asia & Pacific","Lower middle income",2010,14310000.4196167,7189481824.07288
"3412","Mongolia","East Asia & Pacific","Lower middle income",2011,15729999.5422363,10409797649.3063
"3413","Mongolia","East Asia & Pacific","Lower middle income",2012,17139999.3896484,12292770631.1967
"3414","Mongolia","East Asia & Pacific","Lower middle income",2013,18379999.1607666,12582122604.1921
"3415","Mongolia","East Asia & Pacific","Lower middle income",2014,18120000.8392334,12226514722.0861
"3416","Mongolia","East Asia & Pacific","Lower middle income",2015,17299999.2370605,11619892396.0767
"3417","Mongolia","East Asia & Pacific","Lower middle income",2016,18170000.0762939,11181350461.4723
"3418","Mongolia","East Asia & Pacific","Lower middle income",2017,19579999.9237061,11480847745.3187
"3419","Mongolia","East Asia & Pacific","Lower middle income",2018,21549999.2370605,13178094459.4548
"3420","Mongolia","East Asia & Pacific","Lower middle income",2019,23069999.6948242,14206359006.8095
"3421","Montenegro","Europe & Central Asia","Upper middle income",1990,1920000,2.147e+09
"3422","Montenegro","Europe & Central Asia","Upper middle income",1991,1360000,1.754e+09
"3423","Montenegro","Europe & Central Asia","Upper middle income",1992,1480000,1.481e+09
"3424","Montenegro","Europe & Central Asia","Upper middle income",1993,1290000,8.2e+08
"3425","Montenegro","Europe & Central Asia","Upper middle income",1994,1260000,8.46e+08
"3426","Montenegro","Europe & Central Asia","Upper middle income",1995,1330000,1.215e+09
"3427","Montenegro","Europe & Central Asia","Upper middle income",1996,1550000,8.74e+08
"3428","Montenegro","Europe & Central Asia","Upper middle income",1997,1670000,8.46e+08
"3429","Montenegro","Europe & Central Asia","Upper middle income",1998,1760000,8.59e+08
"3430","Montenegro","Europe & Central Asia","Upper middle income",1999,1210000,8.37e+08
"3431","Montenegro","Europe & Central Asia","Upper middle income",2000,1520000,984297589
"3432","Montenegro","Europe & Central Asia","Upper middle income",2001,1670000,1159869246
"3433","Montenegro","Europe & Central Asia","Upper middle income",2002,1770000,1284685051
"3434","Montenegro","Europe & Central Asia","Upper middle income",2003,1890000,1707710053
"3435","Montenegro","Europe & Central Asia","Upper middle income",2004,2040000,2073234418
"3436","Montenegro","Europe & Central Asia","Upper middle income",2005,2e+06,2257174481
"3437","Montenegro","Europe & Central Asia","Upper middle income",2006,2180000,2721903149
"3438","Montenegro","Europe & Central Asia","Upper middle income",2007,2100000,3680711744
"3439","Montenegro","Europe & Central Asia","Upper middle income",2008,2690000,4545674528
"3440","Montenegro","Europe & Central Asia","Upper middle income",2009,1750000,4159330370
"3441","Montenegro","Europe & Central Asia","Upper middle income",2010,2580000,4143033276
"3442","Montenegro","Europe & Central Asia","Upper middle income",2011,2540000,4544516982
"3443","Montenegro","Europe & Central Asia","Upper middle income",2012,2330000,4087725813
"3444","Montenegro","Europe & Central Asia","Upper middle income",2013,2270000,4465771673
"3445","Montenegro","Europe & Central Asia","Upper middle income",2014,2220000,4593852089
"3446","Montenegro","Europe & Central Asia","Upper middle income",2015,2360000,4054728173
"3447","Montenegro","Europe & Central Asia","Upper middle income",2016,2150000,4376929572
"3448","Montenegro","Europe & Central Asia","Upper middle income",2017,2270000,4856602179
"3449","Montenegro","Europe & Central Asia","Upper middle income",2018,2500000,5506944403
"3450","Montenegro","Europe & Central Asia","Upper middle income",2019,2600000,5542201151
"3451","Morocco","Middle East & North Africa","Lower middle income",1990,21500000,30180108561.9305
"3452","Morocco","Middle East & North Africa","Lower middle income",1991,23120000,32285388165.2999
"3453","Morocco","Middle East & North Africa","Lower middle income",1992,24880000,33711069430.78
"3454","Morocco","Middle East & North Africa","Lower middle income",1993,25580000,31655473663.8348
"3455","Morocco","Middle East & North Africa","Lower middle income",1994,27709999.9999999,35604137422.5796
"3456","Morocco","Middle East & North Africa","Lower middle income",1995,28790000.0000001,39030285468.3841
"3457","Morocco","Middle East & North Africa","Lower middle income",1996,28479999.9999999,43161452678.4383
"3458","Morocco","Middle East & North Africa","Lower middle income",1997,29900000.0000001,39147844526.0838
"3459","Morocco","Middle East & North Africa","Lower middle income",1998,30630000,41806219378.6181
"3460","Morocco","Middle East & North Africa","Lower middle income",1999,32200000,41632027599.8531
"3461","Morocco","Middle East & North Africa","Lower middle income",2000,32879999.9999999,38857251336.3448
"3462","Morocco","Middle East & North Africa","Lower middle income",2001,36270000,39459581217.3759
"3463","Morocco","Middle East & North Africa","Lower middle income",2002,37470001.2207031,42236836820.6152
"3464","Morocco","Middle East & North Africa","Lower middle income",2003,37250000,52064058833.9739
"3465","Morocco","Middle East & North Africa","Lower middle income",2004,40990001.6784668,59626020162.3816
"3466","Morocco","Middle East & North Africa","Lower middle income",2005,43580001.8310548,62343022650.8742
"3467","Morocco","Middle East & North Africa","Lower middle income",2006,4.5e+07,68640825480.9223
"3468","Morocco","Middle East & North Africa","Lower middle income",2007,46349998.4741212,79041294874.4553
"3469","Morocco","Middle East & North Africa","Lower middle income",2008,48630001.0681151,92507257783.5697
"3470","Morocco","Middle East & North Africa","Lower middle income",2009,48750000,92897320375.8176
"3471","Morocco","Middle East & North Africa","Lower middle income",2010,51759998.3215333,93216746661.5977
"3472","Morocco","Middle East & North Africa","Lower middle income",2011,55939998.626709,101370474295.109
"3473","Morocco","Middle East & North Africa","Lower middle income",2012,58080001.8310546,98266306615.3632
"3474","Morocco","Middle East & North Africa","Lower middle income",2013,57590000.152588,106825649872.108
"3475","Morocco","Middle East & North Africa","Lower middle income",2014,58689998.6267089,110081248587.369
"3476","Morocco","Middle East & North Africa","Lower middle income",2015,60409999.8474119,101179808076.36
"3477","Morocco","Middle East & North Africa","Lower middle income",2016,60319999.6948244,103311649248.024
"3478","Morocco","Middle East & North Africa","Lower middle income",2017,63520000.4577637,109682728023.112
"3479","Morocco","Middle East & North Africa","Lower middle income",2018,64959999.0844725,118096227400.092
"3480","Morocco","Middle East & North Africa","Lower middle income",2019,71480003.3569335,119870439113.662
"3481","Mozambique","Sub-Saharan Africa","Low income",1990,1120000,3.529e+09
"3482","Mozambique","Sub-Saharan Africa","Low income",1991,940000,3633406065
"3483","Mozambique","Sub-Saharan Africa","Low income",1992,1100000,2639953231
"3484","Mozambique","Sub-Saharan Africa","Low income",1993,1290000,2729550591
"3485","Mozambique","Sub-Saharan Africa","Low income",1994,1100000,2796549978
"3486","Mozambique","Sub-Saharan Africa","Low income",1995,1170000,2899922842
"3487","Mozambique","Sub-Saharan Africa","Low income",1996,1160000,3856799844
"3488","Mozambique","Sub-Saharan Africa","Low income",1997,1290000,4648832184
"3489","Mozambique","Sub-Saharan Africa","Low income",1998,1240000,5263877520
"3490","Mozambique","Sub-Saharan Africa","Low income",1999,1230000,5976408044
"3491","Mozambique","Sub-Saharan Africa","Low income",2000,1430000,5656473652
"3492","Mozambique","Sub-Saharan Africa","Low income",2001,1410000,5398568544
"3493","Mozambique","Sub-Saharan Africa","Low income",2002,1570000,5677003239
"3494","Mozambique","Sub-Saharan Africa","Low income",2003,1900000,6303391144
"3495","Mozambique","Sub-Saharan Africa","Low income",2004,1910000,7631120533
"3496","Mozambique","Sub-Saharan Africa","Low income",2005,1710000,8542070110
"3497","Mozambique","Sub-Saharan Africa","Low income",2006,1860000,9176889070
"3498","Mozambique","Sub-Saharan Africa","Low income",2007,2230000,10450843291
"3499","Mozambique","Sub-Saharan Africa","Low income",2008,2240000,12556195189
"3500","Mozambique","Sub-Saharan Africa","Low income",2009,2490000,11914471497
"3501","Mozambique","Sub-Saharan Africa","Low income",2010,2680000,11104649065
"3502","Mozambique","Sub-Saharan Africa","Low income",2011,3350000,14381552467
"3503","Mozambique","Sub-Saharan Africa","Low income",2012,3680000,16350813487
"3504","Mozambique","Sub-Saharan Africa","Low income",2013,4200000,16974314296
"3505","Mozambique","Sub-Saharan Africa","Low income",2014,4860000,17716091057
"3506","Mozambique","Sub-Saharan Africa","Low income",2015,5520000,15950979333
"3507","Mozambique","Sub-Saharan Africa","Low income",2016,7280000,11936993087
"3508","Mozambique","Sub-Saharan Africa","Low income",2017,7210000,13219079498
"3509","Mozambique","Sub-Saharan Africa","Low income",2018,6950000,14845400593
"3510","Mozambique","Sub-Saharan Africa","Low income",2019,7500000,15390031040
"3511","Myanmar","East Asia & Pacific","Lower middle income",1990,4080000,2036373522.68939
"3512","Myanmar","East Asia & Pacific","Lower middle income",1991,4020000,2137184858.04416
"3513","Myanmar","East Asia & Pacific","Lower middle income",1992,4280000,2216072577.11344
"3514","Myanmar","East Asia & Pacific","Lower middle income",1993,4809999.99999998,2809748387.09677
"3515","Myanmar","East Asia & Pacific","Lower middle income",1994,5650000,3821535779.81651
"3516","Myanmar","East Asia & Pacific","Lower middle income",1995,6939999.99999999,4879257847.77122
"3517","Myanmar","East Asia & Pacific","Lower middle income",1996,7310000,5759624742.26804
"3518","Myanmar","East Asia & Pacific","Lower middle income",1997,7249999.99999998,5633070602.54016
"3519","Myanmar","East Asia & Pacific","Lower middle income",1998,7910000,4613071494.63459
"3520","Myanmar","East Asia & Pacific","Lower middle income",1999,8710000.00000001,5643818689.479
"3521","Myanmar","East Asia & Pacific","Lower middle income",2000,9440000,6849321645.95623
"3522","Myanmar","East Asia & Pacific","Lower middle income",2001,8350000.00000001,6220270632.33592
"3523","Myanmar","East Asia & Pacific","Lower middle income",2002,8300000.19073487,6110632857.66584
"3524","Myanmar","East Asia & Pacific","Lower middle income",2003,10489999.7711182,7754647428.07323
"3525","Myanmar","East Asia & Pacific","Lower middle income",2004,10149999.6185303,9390855297.73553
"3526","Myanmar","East Asia & Pacific","Lower middle income",2005,10720000.2670288,10588433068.8549
"3527","Myanmar","East Asia & Pacific","Lower middle income",2006,9970000.2670288,11863016315.2934
"3528","Myanmar","East Asia & Pacific","Lower middle income",2007,10390000.3433228,15591182544.7092
"3529","Myanmar","East Asia & Pacific","Lower middle income",2008,7900000.09536745,23013015832.1023
"3530","Myanmar","East Asia & Pacific","Lower middle income",2009,7489999.77111816,29455165594.6859
"3531","Myanmar","East Asia & Pacific","Lower middle income",2010,8130000.11444094,37796052938.7278
"3532","Myanmar","East Asia & Pacific","Lower middle income",2011,8689999.58038329,54118601974.7947
"3533","Myanmar","East Asia & Pacific","Lower middle income",2012,11960000.038147,58318677644.9492
"3534","Myanmar","East Asia & Pacific","Lower middle income",2013,13600000.3814697,60572257122.2962
"3535","Myanmar","East Asia & Pacific","Lower middle income",2014,17040000.9155273,63264892768.3726
"3536","Myanmar","East Asia & Pacific","Lower middle income",2015,19040000.9155273,63045305229.1046
"3537","Myanmar","East Asia & Pacific","Lower middle income",2016,21860000.6103516,60291736893.9397
"3538","Myanmar","East Asia & Pacific","Lower middle income",2017,32500000,61449392056.1488
"3539","Myanmar","East Asia & Pacific","Lower middle income",2018,32939998.626709,67144725830.5753
"3540","Myanmar","East Asia & Pacific","Lower middle income",2019,36720001.2207031,68697759361.231
"3541","Namibia","Sub-Saharan Africa","Upper middle income",1990,1020000,2789944498
"3542","Namibia","Sub-Saharan Africa","Upper middle income",1991,1120000,2996885561
"3543","Namibia","Sub-Saharan Africa","Upper middle income",1992,1220000,3429538534
"3544","Namibia","Sub-Saharan Africa","Upper middle income",1993,1410000,3251230621
"3545","Namibia","Sub-Saharan Africa","Upper middle income",1994,1640000,3666501464
"3546","Namibia","Sub-Saharan Africa","Upper middle income",1995,1770000,3978497753
"3547","Namibia","Sub-Saharan Africa","Upper middle income",1996,1920000,3989208662
"3548","Namibia","Sub-Saharan Africa","Upper middle income",1997,1970000,4154955686
"3549","Namibia","Sub-Saharan Africa","Upper middle income",1998,2020000,3873098656
"3550","Namibia","Sub-Saharan Africa","Upper middle income",1999,1980000,3868541599
"3551","Namibia","Sub-Saharan Africa","Upper middle income",2000,1940000,3922247990
"3552","Namibia","Sub-Saharan Africa","Upper middle income",2001,2460000,3557333364
"3553","Namibia","Sub-Saharan Africa","Upper middle income",2002,2130000,3349184760
"3554","Namibia","Sub-Saharan Africa","Upper middle income",2003,2270000,4926471294
"3555","Namibia","Sub-Saharan Africa","Upper middle income",2004,2380000,6609198833
"3556","Namibia","Sub-Saharan Africa","Upper middle income",2005,2530000,7248394160
"3557","Namibia","Sub-Saharan Africa","Upper middle income",2006,2530000,8001779551
"3558","Namibia","Sub-Saharan Africa","Upper middle income",2007,2620000,8839526452
"3559","Namibia","Sub-Saharan Africa","Upper middle income",2008,2950000,8607475308
"3560","Namibia","Sub-Saharan Africa","Upper middle income",2009,3020000,8938868165
"3561","Namibia","Sub-Saharan Africa","Upper middle income",2010,3130000,11431334447
"3562","Namibia","Sub-Saharan Africa","Upper middle income",2011,3330000,12523402329
"3563","Namibia","Sub-Saharan Africa","Upper middle income",2012,3530000,13042007432
"3564","Namibia","Sub-Saharan Africa","Upper middle income",2013,3790000,12043276397
"3565","Namibia","Sub-Saharan Africa","Upper middle income",2014,3950000,12435416060
"3566","Namibia","Sub-Saharan Africa","Upper middle income",2015,4200000,11335179562
"3567","Namibia","Sub-Saharan Africa","Upper middle income",2016,4130000,10721994677
"3568","Namibia","Sub-Saharan Africa","Upper middle income",2017,4270000,12895153160
"3569","Namibia","Sub-Saharan Africa","Upper middle income",2018,4230000,13682062249
"3570","Namibia","Sub-Saharan Africa","Upper middle income",2019,4220000,12543203411
"3571","Nepal","South Asia","Lower middle income",1990,939999.999999999,3627562402.66027
"3572","Nepal","South Asia","Lower middle income",1991,1180000,3921476084.89072
"3573","Nepal","South Asia","Lower middle income",1992,1230000,3401211581.29176
"3574","Nepal","South Asia","Lower middle income",1993,1410000,3660041666.66667
"3575","Nepal","South Asia","Lower middle income",1994,1740000,4066775510.20408
"3576","Nepal","South Asia","Lower middle income",1995,1900000,4401104417.67068
"3577","Nepal","South Asia","Lower middle income",1996,1960000,4521580381.47139
"3578","Nepal","South Asia","Lower middle income",1997,2190000,4918691916.53516
"3579","Nepal","South Asia","Lower middle income",1998,2320000.00000001,4856255044.39064
"3580","Nepal","South Asia","Lower middle income",1999,3120000,5033642384.10596
"3581","Nepal","South Asia","Lower middle income",2000,3220000.00000001,5494252207.90502
"3582","Nepal","South Asia","Lower middle income",2001,3459999.99999999,6007055042.17687
"3583","Nepal","South Asia","Lower middle income",2002,2789999.96185302,6050875806.66403
"3584","Nepal","South Asia","Lower middle income",2003,3019999.98092652,6330473096.54071
"3585","Nepal","South Asia","Lower middle income",2004,2809999.94277955,7273938314.71988
"3586","Nepal","South Asia","Lower middle income",2005,3190000.05722047,8130258041.46706
"3587","Nepal","South Asia","Lower middle income",2006,2619999.88555907,9043715355.8881
"3588","Nepal","South Asia","Lower middle income",2007,2690000.05722046,10325618017.379
"3589","Nepal","South Asia","Lower middle income",2008,2990000.00953675,12545438605.3959
"3590","Nepal","South Asia","Lower middle income",2009,3880000.11444093,12854985464.0764
"3591","Nepal","South Asia","Lower middle income",2010,4639999.86648559,16002656434.4746
"3592","Nepal","South Asia","Lower middle income",2011,5199999.80926513,21573862466.8268
"3593","Nepal","South Asia","Lower middle income",2012,5999999.99999999,21703106501.9674
"3594","Nepal","South Asia","Lower middle income",2013,6090000.1525879,22162208956.1412
"3595","Nepal","South Asia","Lower middle income",2014,7130000.11444091,22731602969.9687
"3596","Nepal","South Asia","Lower middle income",2015,7190000.05722046,24360795410.6422
"3597","Nepal","South Asia","Lower middle income",2016,10409999.8474121,24524098184.648
"3598","Nepal","South Asia","Lower middle income",2017,12479999.5422363,28971589213.2184
"3599","Nepal","South Asia","Lower middle income",2018,15189999.5803833,33111525871.9538
"3600","Nepal","South Asia","Lower middle income",2019,13449999.8092651,34186190995.9565
"3601","Netherlands","Europe & Central Asia","High income",1990,148380000,318330511920.61
"3602","Netherlands","Europe & Central Asia","High income",1991,154509999.999999,327500327675.625
"3603","Netherlands","Europe & Central Asia","High income",1992,153250000,362962872180.451
"3604","Netherlands","Europe & Central Asia","High income",1993,158150000,353550169672.52
"3605","Netherlands","Europe & Central Asia","High income",1994,157260000,379130260322.073
"3606","Netherlands","Europe & Central Asia","High income",1995,164110000,452301674444.139
"3607","Netherlands","Europe & Central Asia","High income",1996,173620000,450490196078.431
"3608","Netherlands","Europe & Central Asia","High income",1997,166310000,416812740004.518
"3609","Netherlands","Europe & Central Asia","High income",1998,166730000,438008220395.468
"3610","Netherlands","Europe & Central Asia","High income",1999,161450000.000001,447049523049.808
"3611","Netherlands","Europe & Central Asia","High income",2000,162100000,417479337444.707
"3612","Netherlands","Europe & Central Asia","High income",2001,167120000,431586852369.686
"3613","Netherlands","Europe & Central Asia","High income",2002,167429992.67578,473861980070.981
"3614","Netherlands","Europe & Central Asia","High income",2003,170360000.610353,580070360701.96
"3615","Netherlands","Europe & Central Asia","High income",2004,172119995.117187,658380081545.175
"3616","Netherlands","Europe & Central Asia","High income",2005,167929992.67578,685348181515.953
"3617","Netherlands","Europe & Central Asia","High income",2006,163699996.948242,733955269898.823
"3618","Netherlands","Europe & Central Asia","High income",2007,164550003.051758,848558887541.179
"3619","Netherlands","Europe & Central Asia","High income",2008,165220001.220703,951869997864.062
"3620","Netherlands","Europe & Central Asia","High income",2009,160490005.493164,871518638049.218
"3621","Netherlands","Europe & Central Asia","High income",2010,171110000.610353,847380859016.668
"3622","Netherlands","Europe & Central Asia","High income",2011,158770004.272461,905270626332.687
"3623","Netherlands","Europe & Central Asia","High income",2012,157470001.220703,838923319919.531
"3624","Netherlands","Europe & Central Asia","High income",2013,157089996.337891,877172824534.512
"3625","Netherlands","Europe & Central Asia","High income",2014,149789993.286133,892167986713.722
"3626","Netherlands","Europe & Central Asia","High income",2015,157410003.662109,765572770634.375
"3627","Netherlands","Europe & Central Asia","High income",2016,158539993.286133,784060430240.08
"3628","Netherlands","Europe & Central Asia","High income",2017,155759994.506836,833869641687.06
"3629","Netherlands","Europe & Central Asia","High income",2018,151360000.610352,914043438179.607
"3630","Netherlands","Europe & Central Asia","High income",2019,146339996.337891,910194347568.626
"3631","New Zealand","East Asia & Pacific","High income",1990,22310000,45495129385.0475
"3632","New Zealand","East Asia & Pacific","High income",1991,22630000,42745329732.163
"3633","New Zealand","East Asia & Pacific","High income",1992,24380000,41649829859.6342
"3634","New Zealand","East Asia & Pacific","High income",1993,23960000,46775620817.4327
"3635","New Zealand","East Asia & Pacific","High income",1994,24230000,55314732279.1379
"3636","New Zealand","East Asia & Pacific","High income",1995,24330000,63918703506.9075
"3637","New Zealand","East Asia & Pacific","High income",1996,25410000,70140835299.0148
"3638","New Zealand","East Asia & Pacific","High income",1997,27690000,66075143415.4952
"3639","New Zealand","East Asia & Pacific","High income",1998,27180000,56227169851.0448
"3640","New Zealand","East Asia & Pacific","High income",1999,28610000,58762260625.8758
"3641","New Zealand","East Asia & Pacific","High income",2000,29450000,52623281956.7031
"3642","New Zealand","East Asia & Pacific","High income",2001,31620000,53872425916.6248
"3643","New Zealand","East Asia & Pacific","High income",2002,31540000.9155273,66627729311.4495
"3644","New Zealand","East Asia & Pacific","High income",2003,33400001.5258789,88250885550.2626
"3645","New Zealand","East Asia & Pacific","High income",2004,32840000.1525879,103905210084.034
"3646","New Zealand","East Asia & Pacific","High income",2005,34229999.5422363,114720129550.095
"3647","New Zealand","East Asia & Pacific","High income",2006,34270000.4577637,111538810712.665
"3648","New Zealand","East Asia & Pacific","High income",2007,33270000.4577637,137188946865.584
"3649","New Zealand","East Asia & Pacific","High income",2008,34169998.1689453,133131369930.414
"3650","New Zealand","East Asia & Pacific","High income",2009,31170000.0762939,121373602348.679
"3651","New Zealand","East Asia & Pacific","High income",2010,31049999.2370605,146517541181.254
"3652","New Zealand","East Asia & Pacific","High income",2011,30290000.9155273,168291357111.739
"3653","New Zealand","East Asia & Pacific","High income",2012,32110000.6103516,176206659722.524
"3654","New Zealand","East Asia & Pacific","High income",2013,31889999.3896484,190906575136.003
"3655","New Zealand","East Asia & Pacific","High income",2014,31969999.3133545,201313497220.917
"3656","New Zealand","East Asia & Pacific","High income",2015,32279998.7792969,178064471137.921
"3657","New Zealand","East Asia & Pacific","High income",2016,31190000.5340576,188838342527.975
"3658","New Zealand","East Asia & Pacific","High income",2017,32930000.3051758,206623758800.159
"3659","New Zealand","East Asia & Pacific","High income",2018,32360000.6103516,211953111035.513
"3660","New Zealand","East Asia & Pacific","High income",2019,34009998.3215332,213434571357.984
"3661","Nicaragua","Latin America & Caribbean","Lower middle income",1990,1930000,1009455483.87097
"3662","Nicaragua","Latin America & Caribbean","Lower middle income",1991,1920000,1488804123.71134
"3663","Nicaragua","Latin America & Caribbean","Lower middle income",1992,2240000,1792800000
"3664","Nicaragua","Latin America & Caribbean","Lower middle income",1993,2200000,1756454248.36601
"3665","Nicaragua","Latin America & Caribbean","Lower middle income",1994,2530000,3863185119.04762
"3666","Nicaragua","Latin America & Caribbean","Lower middle income",1995,2650000,4140470000
"3667","Nicaragua","Latin America & Caribbean","Lower middle income",1996,2820000,4308351902.78601
"3668","Nicaragua","Latin America & Caribbean","Lower middle income",1997,3020000,4389965590.96538
"3669","Nicaragua","Latin America & Caribbean","Lower middle income",1998,3520000,4635267224.84195
"3670","Nicaragua","Latin America & Caribbean","Lower middle income",1999,3540000,4855717874.68247
"3671","Nicaragua","Latin America & Caribbean","Lower middle income",2000,3770000,5107329007.0922
"3672","Nicaragua","Latin America & Caribbean","Lower middle income",2001,3930000,5323146565.70315
"3673","Nicaragua","Latin America & Caribbean","Lower middle income",2002,4059999.94277954,5224213017.54386
"3674","Nicaragua","Latin America & Caribbean","Lower middle income",2003,4559999.94277954,5322454925.84746
"3675","Nicaragua","Latin America & Caribbean","Lower middle income",2004,4530000.20980835,5795568204.64532
"3676","Nicaragua","Latin America & Caribbean","Lower middle income",2005,4340000.15258789,6321335612.22233
"3677","Nicaragua","Latin America & Caribbean","Lower middle income",2006,4550000.19073486,6763361732.88486
"3678","Nicaragua","Latin America & Caribbean","Lower middle income",2007,4699999.80926514,7423313548.52698
